,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
153,vi,confirmed_admissions_influenza_1d_prop_7dav,2021-05-03,2021-10-28,178,0.0,,,state,hhs
154,vt,confirmed_admissions_influenza_1d_prop_7dav,2021-05-03,2021-10-28,178,0.0,,,state,hhs
155,wa,confirmed_admissions_influenza_1d_prop_7dav,2021-05-03,2021-10-28,178,0.0037137,,,state,hhs
156,wi,confirmed_admissions_influenza_1d_prop_7dav,2021-05-03,2021-10-28,178,0.0097971,,,state,hhs
157,wv,confirmed_admissions_influenza_1d_prop_7dav,2021-05-03,2021-10-28,178,0.0400208,,,state,hhs
158,wy,confirmed_admissions_influenza_1d_prop_7dav,2021-05-03,2021-10-28,178,0.0245321,,,state,hhs
159,ak,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.1367693,,,state,hhs
160,al,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0493459,,,state,hhs
161,ar,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0282837,,,state,hhs
162,az,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0115496,,,state,hhs
163,ca,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.005806,,,state,hhs
164,co,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0,,,state,hhs
165,ct,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0040162,,,state,hhs
166,dc,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0,,,state,hhs
167,de,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0,,,state,hhs
168,fl,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0216915,,,state,hhs
169,ga,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0226757,,,state,hhs
170,hi,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0,,,state,hhs
171,ia,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0180628,,,state,hhs
172,id,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0,,,state,hhs
173,il,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0022698,,,state,hhs
174,in,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0126891,,,state,hhs
175,ks,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0441249,,,state,hhs
176,ky,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0063815,,,state,hhs
177,la,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0153765,,,state,hhs
178,ma,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.006217,,,state,hhs
179,md,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.004718,,,state,hhs
180,me,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0105809,,,state,hhs
181,mi,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0028667,,,state,hhs
182,mn,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0050503,,,state,hhs
183,mo,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0092892,,,state,hhs
184,ms,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0144456,,,state,hhs
185,mt,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0,,,state,hhs
186,nc,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0970275,,,state,hhs
187,nd,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0,,,state,hhs
188,ne,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0,,,state,hhs
189,nh,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0313679,,,state,hhs
190,nj,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0112583,,,state,hhs
191,nm,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0,,,state,hhs
192,nv,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0045521,,,state,hhs
193,ny,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.010343,,,state,hhs
194,oh,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0,,,state,hhs
195,ok,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.021532,,,state,hhs
196,or,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0033681,,,state,hhs
197,pa,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0178805,,,state,hhs
198,pr,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0729046,,,state,hhs
199,ri,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0,,,state,hhs
200,sc,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0054755,,,state,hhs
201,sd,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.032005,,,state,hhs
202,tn,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0207435,,,state,hhs
203,tx,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0155698,,,state,hhs
204,ut,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0,,,state,hhs
205,va,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0498886,,,state,hhs
206,vi,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0,,,state,hhs
207,vt,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0,,,state,hhs
208,wa,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0037137,,,state,hhs
209,wi,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0097971,,,state,hhs
210,wv,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0400208,,,state,hhs
211,wy,confirmed_admissions_influenza_1d_prop_7dav,2021-05-04,2021-10-28,177,0.0245321,,,state,hhs
212,ak,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.1367693,,,state,hhs
213,al,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0435405,,,state,hhs
214,ar,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0235697,,,state,hhs
215,az,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0134745,,,state,hhs
216,ca,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0061689,,,state,hhs
217,co,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0,,,state,hhs
218,ct,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0040162,,,state,hhs
219,dc,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0,,,state,hhs
220,de,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0,,,state,hhs
221,fl,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0249781,,,state,hhs
222,ga,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0253435,,,state,hhs
223,hi,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0,,,state,hhs
224,ia,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0135471,,,state,hhs
225,id,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0,,,state,hhs
226,il,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0011349,,,state,hhs
227,in,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0126891,,,state,hhs
228,ks,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0441249,,,state,hhs
229,ky,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0127629,,,state,hhs
230,la,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0123012,,,state,hhs
231,ma,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.006217,,,state,hhs
232,md,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.007077,,,state,hhs
233,me,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0105809,,,state,hhs
234,mi,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0043001,,,state,hhs
235,mn,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0050503,,,state,hhs
236,mo,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0092892,,,state,hhs
237,ms,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0288913,,,state,hhs
238,mt,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0,,,state,hhs
239,nc,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0768134,,,state,hhs
240,nd,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0,,,state,hhs
241,ne,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0,,,state,hhs
242,nh,confirmed_admissions_influenza_1d_prop_7dav,2021-05-05,2021-10-28,176,0.0313679,,,state,hhs
