,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
33,3,confirmed_admissions_covid_1d_7dav,2021-05-04,2021-07-27,84,536.7142857,,,hhs,hhs
34,4,confirmed_admissions_covid_1d_7dav,2021-05-04,2021-11-03,183,1123.5714286,,,hhs,hhs
35,5,confirmed_admissions_covid_1d_7dav,2021-05-04,2021-07-27,84,1043.7142857,,,hhs,hhs
36,6,confirmed_admissions_covid_1d_7dav,2021-05-04,2021-09-17,136,485.7142857,,,hhs,hhs
37,7,confirmed_admissions_covid_1d_7dav,2021-05-04,2021-07-27,84,143.7142857,,,hhs,hhs
38,8,confirmed_admissions_covid_1d_7dav,2021-05-04,2021-07-27,84,187.2857143,,,hhs,hhs
39,9,confirmed_admissions_covid_1d_7dav,2021-05-04,2021-08-28,116,354.2857143,,,hhs,hhs
40,1,confirmed_admissions_covid_1d_7dav,2021-05-05,2021-07-27,83,164.4285714,,,hhs,hhs
41,10,confirmed_admissions_covid_1d_7dav,2021-05-05,2021-07-27,83,128.8571429,,,hhs,hhs
42,2,confirmed_admissions_covid_1d_7dav,2021-05-05,2021-07-27,83,453.5714286,,,hhs,hhs
43,3,confirmed_admissions_covid_1d_7dav,2021-05-05,2021-07-27,83,520.5714286,,,hhs,hhs
44,4,confirmed_admissions_covid_1d_7dav,2021-05-05,2021-11-03,182,1106.0,,,hhs,hhs
45,5,confirmed_admissions_covid_1d_7dav,2021-05-05,2021-07-27,83,1023.2857143,,,hhs,hhs
46,6,confirmed_admissions_covid_1d_7dav,2021-05-05,2021-09-17,135,476.0,,,hhs,hhs
47,7,confirmed_admissions_covid_1d_7dav,2021-05-05,2021-07-27,83,139.0,,,hhs,hhs
48,8,confirmed_admissions_covid_1d_7dav,2021-05-05,2021-07-27,83,193.0,,,hhs,hhs
49,9,confirmed_admissions_covid_1d_7dav,2021-05-05,2021-08-28,115,348.4285714,,,hhs,hhs
50,1,confirmed_admissions_covid_1d_7dav,2021-05-06,2021-07-27,82,164.0,,,hhs,hhs
51,10,confirmed_admissions_covid_1d_7dav,2021-05-06,2021-07-27,82,127.0,,,hhs,hhs
52,2,confirmed_admissions_covid_1d_7dav,2021-05-06,2021-07-27,82,439.7142857,,,hhs,hhs
53,3,confirmed_admissions_covid_1d_7dav,2021-05-06,2021-07-27,82,504.8571429,,,hhs,hhs
54,4,confirmed_admissions_covid_1d_7dav,2021-05-06,2021-11-03,181,1087.7142857,,,hhs,hhs
55,5,confirmed_admissions_covid_1d_7dav,2021-05-06,2021-07-27,82,1001.1428571,,,hhs,hhs
56,6,confirmed_admissions_covid_1d_7dav,2021-05-06,2021-09-17,134,468.4285714,,,hhs,hhs
57,7,confirmed_admissions_covid_1d_7dav,2021-05-06,2021-07-27,82,136.2857143,,,hhs,hhs
58,8,confirmed_admissions_covid_1d_7dav,2021-05-06,2021-07-27,82,186.2857143,,,hhs,hhs
59,9,confirmed_admissions_covid_1d_7dav,2021-05-06,2021-08-28,114,340.8571429,,,hhs,hhs
60,1,confirmed_admissions_covid_1d_7dav,2021-05-07,2021-07-27,81,162.7142857,,,hhs,hhs
61,10,confirmed_admissions_covid_1d_7dav,2021-05-07,2021-07-27,81,127.7142857,,,hhs,hhs
62,2,confirmed_admissions_covid_1d_7dav,2021-05-07,2021-07-27,81,425.5714286,,,hhs,hhs
63,3,confirmed_admissions_covid_1d_7dav,2021-05-07,2021-07-27,81,499.8571429,,,hhs,hhs
64,4,confirmed_admissions_covid_1d_7dav,2021-05-07,2021-11-03,180,1078.7142857,,,hhs,hhs
65,5,confirmed_admissions_covid_1d_7dav,2021-05-07,2021-07-27,81,972.4285714,,,hhs,hhs
66,6,confirmed_admissions_covid_1d_7dav,2021-05-07,2021-09-17,133,476.1428571,,,hhs,hhs
67,7,confirmed_admissions_covid_1d_7dav,2021-05-07,2021-07-27,81,134.8571429,,,hhs,hhs
68,8,confirmed_admissions_covid_1d_7dav,2021-05-07,2021-07-27,81,184.4285714,,,hhs,hhs
69,9,confirmed_admissions_covid_1d_7dav,2021-05-07,2021-08-28,113,336.7142857,,,hhs,hhs
70,1,confirmed_admissions_covid_1d_7dav,2021-05-08,2021-07-27,80,161.4285714,,,hhs,hhs
71,10,confirmed_admissions_covid_1d_7dav,2021-05-08,2021-07-27,80,127.2857143,,,hhs,hhs
72,2,confirmed_admissions_covid_1d_7dav,2021-05-08,2021-07-27,80,416.2857143,,,hhs,hhs
73,3,confirmed_admissions_covid_1d_7dav,2021-05-08,2021-07-27,80,490.0,,,hhs,hhs
74,4,confirmed_admissions_covid_1d_7dav,2021-05-08,2021-11-03,179,1059.8571429,,,hhs,hhs
75,5,confirmed_admissions_covid_1d_7dav,2021-05-08,2021-07-27,80,935.5714286,,,hhs,hhs
76,6,confirmed_admissions_covid_1d_7dav,2021-05-08,2021-09-17,132,478.1428571,,,hhs,hhs
77,7,confirmed_admissions_covid_1d_7dav,2021-05-08,2021-07-27,80,135.1428571,,,hhs,hhs
78,8,confirmed_admissions_covid_1d_7dav,2021-05-08,2021-07-27,80,180.2857143,,,hhs,hhs
79,9,confirmed_admissions_covid_1d_7dav,2021-05-08,2021-08-28,112,328.4285714,,,hhs,hhs
80,1,confirmed_admissions_covid_1d_7dav,2021-05-09,2021-07-27,79,159.2857143,,,hhs,hhs
81,10,confirmed_admissions_covid_1d_7dav,2021-05-09,2021-07-27,79,129.2857143,,,hhs,hhs
82,2,confirmed_admissions_covid_1d_7dav,2021-05-09,2021-07-27,79,399.7142857,,,hhs,hhs
83,3,confirmed_admissions_covid_1d_7dav,2021-05-09,2021-07-27,79,473.7142857,,,hhs,hhs
84,4,confirmed_admissions_covid_1d_7dav,2021-05-09,2021-11-03,178,1041.8571429,,,hhs,hhs
85,5,confirmed_admissions_covid_1d_7dav,2021-05-09,2021-07-27,79,905.2857143,,,hhs,hhs
86,6,confirmed_admissions_covid_1d_7dav,2021-05-09,2021-09-17,131,479.7142857,,,hhs,hhs
87,7,confirmed_admissions_covid_1d_7dav,2021-05-09,2021-07-27,79,130.5714286,,,hhs,hhs
88,8,confirmed_admissions_covid_1d_7dav,2021-05-09,2021-07-27,79,177.8571429,,,hhs,hhs
89,9,confirmed_admissions_covid_1d_7dav,2021-05-09,2021-08-28,111,317.2857143,,,hhs,hhs
90,1,confirmed_admissions_covid_1d_7dav,2021-05-10,2021-07-27,78,155.4285714,,,hhs,hhs
91,10,confirmed_admissions_covid_1d_7dav,2021-05-10,2021-07-27,78,130.2857143,,,hhs,hhs
92,2,confirmed_admissions_covid_1d_7dav,2021-05-10,2021-07-27,78,381.8571429,,,hhs,hhs
93,3,confirmed_admissions_covid_1d_7dav,2021-05-10,2021-07-27,78,459.4285714,,,hhs,hhs
94,4,confirmed_admissions_covid_1d_7dav,2021-05-10,2021-11-03,177,1036.7142857,,,hhs,hhs
95,5,confirmed_admissions_covid_1d_7dav,2021-05-10,2021-07-27,78,864.2857143,,,hhs,hhs
96,6,confirmed_admissions_covid_1d_7dav,2021-05-10,2021-09-17,130,476.2857143,,,hhs,hhs
97,7,confirmed_admissions_covid_1d_7dav,2021-05-10,2021-07-27,78,127.5714286,,,hhs,hhs
98,8,confirmed_admissions_covid_1d_7dav,2021-05-10,2021-07-27,78,172.2857143,,,hhs,hhs
99,9,confirmed_admissions_covid_1d_7dav,2021-05-10,2021-08-28,110,311.0,,,hhs,hhs
100,1,confirmed_admissions_covid_1d_7dav,2021-05-11,2021-07-27,77,147.7142857,,,hhs,hhs
101,10,confirmed_admissions_covid_1d_7dav,2021-05-11,2021-07-27,77,128.5714286,,,hhs,hhs
102,2,confirmed_admissions_covid_1d_7dav,2021-05-11,2021-07-27,77,365.4285714,,,hhs,hhs
103,3,confirmed_admissions_covid_1d_7dav,2021-05-11,2021-07-27,77,440.4285714,,,hhs,hhs
104,4,confirmed_admissions_covid_1d_7dav,2021-05-11,2022-08-04,450,1031.4285714,,,hhs,hhs
105,5,confirmed_admissions_covid_1d_7dav,2021-05-11,2021-07-27,77,834.7142857,,,hhs,hhs
106,6,confirmed_admissions_covid_1d_7dav,2021-05-11,2021-09-17,129,473.5714286,,,hhs,hhs
107,7,confirmed_admissions_covid_1d_7dav,2021-05-11,2021-07-27,77,128.7142857,,,hhs,hhs
108,8,confirmed_admissions_covid_1d_7dav,2021-05-11,2021-07-27,77,168.8571429,,,hhs,hhs
109,9,confirmed_admissions_covid_1d_7dav,2021-05-11,2021-08-28,109,309.4285714,,,hhs,hhs
110,1,confirmed_admissions_covid_1d_7dav,2021-05-12,2021-07-27,76,141.0,,,hhs,hhs
111,10,confirmed_admissions_covid_1d_7dav,2021-05-12,2021-07-27,76,126.7142857,,,hhs,hhs
112,2,confirmed_admissions_covid_1d_7dav,2021-05-12,2021-07-27,76,347.4285714,,,hhs,hhs
113,3,confirmed_admissions_covid_1d_7dav,2021-05-12,2021-07-27,76,427.7142857,,,hhs,hhs
114,4,confirmed_admissions_covid_1d_7dav,2021-05-12,2022-08-04,449,1021.0,,,hhs,hhs
115,5,confirmed_admissions_covid_1d_7dav,2021-05-12,2021-07-27,76,812.1428571,,,hhs,hhs
116,6,confirmed_admissions_covid_1d_7dav,2021-05-12,2021-09-17,128,469.0,,,hhs,hhs
117,7,confirmed_admissions_covid_1d_7dav,2021-05-12,2021-07-27,76,123.4285714,,,hhs,hhs
118,8,confirmed_admissions_covid_1d_7dav,2021-05-12,2021-07-27,76,162.2857143,,,hhs,hhs
119,9,confirmed_admissions_covid_1d_7dav,2021-05-12,2021-08-28,108,307.7142857,,,hhs,hhs
120,1,confirmed_admissions_covid_1d_7dav,2021-05-13,2021-07-27,75,137.1428571,,,hhs,hhs
121,10,confirmed_admissions_covid_1d_7dav,2021-05-13,2021-07-27,75,124.2857143,,,hhs,hhs
122,2,confirmed_admissions_covid_1d_7dav,2021-05-13,2021-07-27,75,333.7142857,,,hhs,hhs
123,3,confirmed_admissions_covid_1d_7dav,2021-05-13,2021-07-27,75,415.0,,,hhs,hhs
124,4,confirmed_admissions_covid_1d_7dav,2021-05-13,2022-08-04,448,1008.8571429,,,hhs,hhs
125,5,confirmed_admissions_covid_1d_7dav,2021-05-13,2021-07-27,75,780.4285714,,,hhs,hhs
126,6,confirmed_admissions_covid_1d_7dav,2021-05-13,2021-09-17,127,466.4285714,,,hhs,hhs
127,7,confirmed_admissions_covid_1d_7dav,2021-05-13,2021-07-27,75,119.4285714,,,hhs,hhs
128,8,confirmed_admissions_covid_1d_7dav,2021-05-13,2021-07-27,75,158.7142857,,,hhs,hhs
129,9,confirmed_admissions_covid_1d_7dav,2021-05-13,2021-08-28,107,302.2857143,,,hhs,hhs
130,1,confirmed_admissions_covid_1d_7dav,2021-05-14,2021-07-27,74,129.7142857,,,hhs,hhs
131,10,confirmed_admissions_covid_1d_7dav,2021-05-14,2021-07-27,74,123.1428571,,,hhs,hhs
132,2,confirmed_admissions_covid_1d_7dav,2021-05-14,2021-07-27,74,325.1428571,,,hhs,hhs
133,3,confirmed_admissions_covid_1d_7dav,2021-05-14,2021-07-27,74,393.5714286,,,hhs,hhs
134,4,confirmed_admissions_covid_1d_7dav,2021-05-14,2022-08-04,447,996.7142857,,,hhs,hhs
135,5,confirmed_admissions_covid_1d_7dav,2021-05-14,2021-08-08,86,770.0,,,hhs,hhs
136,6,confirmed_admissions_covid_1d_7dav,2021-05-14,2021-09-17,126,446.7142857,,,hhs,hhs
137,7,confirmed_admissions_covid_1d_7dav,2021-05-14,2021-07-27,74,113.7142857,,,hhs,hhs
138,8,confirmed_admissions_covid_1d_7dav,2021-05-14,2021-07-27,74,156.7142857,,,hhs,hhs
139,9,confirmed_admissions_covid_1d_7dav,2021-05-14,2021-08-28,106,297.7142857,,,hhs,hhs
140,1,confirmed_admissions_covid_1d_7dav,2021-05-15,2021-07-27,73,125.7142857,,,hhs,hhs
141,10,confirmed_admissions_covid_1d_7dav,2021-05-15,2021-07-27,73,122.8571429,,,hhs,hhs
142,2,confirmed_admissions_covid_1d_7dav,2021-05-15,2021-07-27,73,314.2857143,,,hhs,hhs
143,3,confirmed_admissions_covid_1d_7dav,2021-05-15,2021-07-27,73,384.1428571,,,hhs,hhs
144,4,confirmed_admissions_covid_1d_7dav,2021-05-15,2022-08-04,446,982.0,,,hhs,hhs
145,5,confirmed_admissions_covid_1d_7dav,2021-05-15,2021-08-08,85,762.8571429,,,hhs,hhs
146,6,confirmed_admissions_covid_1d_7dav,2021-05-15,2021-09-17,125,436.7142857,,,hhs,hhs
147,7,confirmed_admissions_covid_1d_7dav,2021-05-15,2021-07-27,73,109.7142857,,,hhs,hhs
148,8,confirmed_admissions_covid_1d_7dav,2021-05-15,2021-07-27,73,155.7142857,,,hhs,hhs
149,9,confirmed_admissions_covid_1d_7dav,2021-05-15,2021-08-28,105,291.7142857,,,hhs,hhs
150,1,confirmed_admissions_covid_1d_7dav,2021-05-16,2021-07-27,72,122.2857143,,,hhs,hhs
151,10,confirmed_admissions_covid_1d_7dav,2021-05-16,2021-07-27,72,117.0,,,hhs,hhs
152,2,confirmed_admissions_covid_1d_7dav,2021-05-16,2021-07-27,72,306.1428571,,,hhs,hhs
153,3,confirmed_admissions_covid_1d_7dav,2021-05-16,2021-07-27,72,371.5714286,,,hhs,hhs
154,4,confirmed_admissions_covid_1d_7dav,2021-05-16,2022-08-04,445,963.0,,,hhs,hhs
155,5,confirmed_admissions_covid_1d_7dav,2021-05-16,2021-08-08,84,741.8571429,,,hhs,hhs
156,6,confirmed_admissions_covid_1d_7dav,2021-05-16,2021-09-17,124,426.5714286,,,hhs,hhs
157,7,confirmed_admissions_covid_1d_7dav,2021-05-16,2021-07-27,72,108.0,,,hhs,hhs
158,8,confirmed_admissions_covid_1d_7dav,2021-05-16,2021-07-27,72,150.1428571,,,hhs,hhs
159,9,confirmed_admissions_covid_1d_7dav,2021-05-16,2021-08-28,104,297.4285714,,,hhs,hhs
160,1,confirmed_admissions_covid_1d_7dav,2021-05-17,2021-07-27,71,119.0,,,hhs,hhs
161,10,confirmed_admissions_covid_1d_7dav,2021-05-17,2021-07-27,71,113.1428571,,,hhs,hhs
162,2,confirmed_admissions_covid_1d_7dav,2021-05-17,2021-07-27,71,299.5714286,,,hhs,hhs
163,3,confirmed_admissions_covid_1d_7dav,2021-05-17,2021-07-27,71,365.2857143,,,hhs,hhs
164,4,confirmed_admissions_covid_1d_7dav,2021-05-17,2022-08-04,444,931.5714286,,,hhs,hhs
165,5,confirmed_admissions_covid_1d_7dav,2021-05-17,2021-08-08,83,733.0,,,hhs,hhs
166,6,confirmed_admissions_covid_1d_7dav,2021-05-17,2021-09-17,123,411.5714286,,,hhs,hhs
167,7,confirmed_admissions_covid_1d_7dav,2021-05-17,2021-07-27,71,105.5714286,,,hhs,hhs
168,8,confirmed_admissions_covid_1d_7dav,2021-05-17,2021-07-27,71,150.5714286,,,hhs,hhs
169,9,confirmed_admissions_covid_1d_7dav,2021-05-17,2021-08-28,103,299.5714286,,,hhs,hhs
170,1,confirmed_admissions_covid_1d_7dav,2021-05-18,2021-07-27,70,120.7142857,,,hhs,hhs
171,10,confirmed_admissions_covid_1d_7dav,2021-05-18,2021-07-27,70,114.4285714,,,hhs,hhs
172,2,confirmed_admissions_covid_1d_7dav,2021-05-18,2021-07-27,70,294.8571429,,,hhs,hhs
173,3,confirmed_admissions_covid_1d_7dav,2021-05-18,2021-07-27,70,356.0,,,hhs,hhs
174,4,confirmed_admissions_covid_1d_7dav,2021-05-18,2021-11-03,169,913.1428571,,,hhs,hhs
175,5,confirmed_admissions_covid_1d_7dav,2021-05-18,2021-08-08,82,710.7142857,,,hhs,hhs
176,6,confirmed_admissions_covid_1d_7dav,2021-05-18,2021-09-17,122,407.4285714,,,hhs,hhs
177,7,confirmed_admissions_covid_1d_7dav,2021-05-18,2021-07-27,70,100.2857143,,,hhs,hhs
178,8,confirmed_admissions_covid_1d_7dav,2021-05-18,2021-07-27,70,151.4285714,,,hhs,hhs
179,9,confirmed_admissions_covid_1d_7dav,2021-05-18,2021-08-28,102,301.5714286,,,hhs,hhs
180,1,confirmed_admissions_covid_1d_7dav,2021-05-19,2021-07-27,69,117.4285714,,,hhs,hhs
181,10,confirmed_admissions_covid_1d_7dav,2021-05-19,2021-07-27,69,115.4285714,,,hhs,hhs
182,2,confirmed_admissions_covid_1d_7dav,2021-05-19,2021-07-27,69,283.5714286,,,hhs,hhs
183,3,confirmed_admissions_covid_1d_7dav,2021-05-19,2021-07-27,69,348.7142857,,,hhs,hhs
184,4,confirmed_admissions_covid_1d_7dav,2021-05-19,2021-11-03,168,892.1428571,,,hhs,hhs
185,5,confirmed_admissions_covid_1d_7dav,2021-05-19,2021-08-08,81,689.5714286,,,hhs,hhs
186,6,confirmed_admissions_covid_1d_7dav,2021-05-19,2021-09-17,121,399.8571429,,,hhs,hhs
187,7,confirmed_admissions_covid_1d_7dav,2021-05-19,2021-07-27,69,99.2857143,,,hhs,hhs
188,8,confirmed_admissions_covid_1d_7dav,2021-05-19,2021-07-27,69,155.5714286,,,hhs,hhs
189,9,confirmed_admissions_covid_1d_7dav,2021-05-19,2021-08-28,101,296.2857143,,,hhs,hhs
190,1,confirmed_admissions_covid_1d_7dav,2021-05-20,2021-07-27,68,112.7142857,,,hhs,hhs
191,10,confirmed_admissions_covid_1d_7dav,2021-05-20,2021-07-27,68,119.1428571,,,hhs,hhs
192,2,confirmed_admissions_covid_1d_7dav,2021-05-20,2021-07-27,68,273.8571429,,,hhs,hhs
193,3,confirmed_admissions_covid_1d_7dav,2021-05-20,2021-07-27,68,337.2857143,,,hhs,hhs
194,4,confirmed_admissions_covid_1d_7dav,2021-05-20,2021-11-03,167,867.5714286,,,hhs,hhs
195,5,confirmed_admissions_covid_1d_7dav,2021-05-20,2021-08-08,80,683.8571429,,,hhs,hhs
196,6,confirmed_admissions_covid_1d_7dav,2021-05-20,2021-09-17,120,399.0,,,hhs,hhs
197,7,confirmed_admissions_covid_1d_7dav,2021-05-20,2021-07-27,68,99.1428571,,,hhs,hhs
198,8,confirmed_admissions_covid_1d_7dav,2021-05-20,2021-07-27,68,156.1428571,,,hhs,hhs
199,9,confirmed_admissions_covid_1d_7dav,2021-05-20,2021-08-28,100,287.0,,,hhs,hhs
200,1,confirmed_admissions_covid_1d_7dav,2021-05-21,2021-07-27,67,107.0,,,hhs,hhs
201,10,confirmed_admissions_covid_1d_7dav,2021-05-21,2021-07-27,67,119.5714286,,,hhs,hhs
202,2,confirmed_admissions_covid_1d_7dav,2021-05-21,2021-07-27,67,265.0,,,hhs,hhs
203,3,confirmed_admissions_covid_1d_7dav,2021-05-21,2021-07-27,67,334.4285714,,,hhs,hhs
204,4,confirmed_admissions_covid_1d_7dav,2021-05-21,2021-11-03,166,833.5714286,,,hhs,hhs
205,5,confirmed_admissions_covid_1d_7dav,2021-05-21,2021-07-27,67,684.8571429,,,hhs,hhs
206,6,confirmed_admissions_covid_1d_7dav,2021-05-21,2021-09-17,119,407.8571429,,,hhs,hhs
207,7,confirmed_admissions_covid_1d_7dav,2021-05-21,2021-07-27,67,99.0,,,hhs,hhs
208,8,confirmed_admissions_covid_1d_7dav,2021-05-21,2021-07-27,67,154.2857143,,,hhs,hhs
209,9,confirmed_admissions_covid_1d_7dav,2021-05-21,2021-08-28,99,285.8571429,,,hhs,hhs
210,1,confirmed_admissions_covid_1d_7dav,2021-05-22,2021-07-27,66,102.1428571,,,hhs,hhs
211,10,confirmed_admissions_covid_1d_7dav,2021-05-22,2021-07-27,66,120.1428571,,,hhs,hhs
212,2,confirmed_admissions_covid_1d_7dav,2021-05-22,2021-07-27,66,259.2857143,,,hhs,hhs
213,3,confirmed_admissions_covid_1d_7dav,2021-05-22,2021-07-27,66,329.8571429,,,hhs,hhs
214,4,confirmed_admissions_covid_1d_7dav,2021-05-22,2021-11-03,165,829.5714286,,,hhs,hhs
215,5,confirmed_admissions_covid_1d_7dav,2021-05-22,2021-07-27,66,674.2857143,,,hhs,hhs
216,6,confirmed_admissions_covid_1d_7dav,2021-05-22,2021-09-17,118,411.0,,,hhs,hhs
217,7,confirmed_admissions_covid_1d_7dav,2021-05-22,2021-07-27,66,99.1428571,,,hhs,hhs
218,8,confirmed_admissions_covid_1d_7dav,2021-05-22,2021-07-27,66,153.4285714,,,hhs,hhs
219,9,confirmed_admissions_covid_1d_7dav,2021-05-22,2021-07-27,66,286.5714286,,,hhs,hhs
220,1,confirmed_admissions_covid_1d_7dav,2021-05-23,2021-07-27,65,101.4285714,,,hhs,hhs
221,10,confirmed_admissions_covid_1d_7dav,2021-05-23,2021-07-27,65,123.5714286,,,hhs,hhs
222,2,confirmed_admissions_covid_1d_7dav,2021-05-23,2021-07-27,65,258.7142857,,,hhs,hhs
223,3,confirmed_admissions_covid_1d_7dav,2021-05-23,2021-07-27,65,321.8571429,,,hhs,hhs
224,4,confirmed_admissions_covid_1d_7dav,2021-05-23,2021-11-03,164,825.8571429,,,hhs,hhs
225,5,confirmed_admissions_covid_1d_7dav,2021-05-23,2021-07-27,65,663.2857143,,,hhs,hhs
226,6,confirmed_admissions_covid_1d_7dav,2021-05-23,2021-09-17,117,409.4285714,,,hhs,hhs
227,7,confirmed_admissions_covid_1d_7dav,2021-05-23,2021-07-27,65,97.1428571,,,hhs,hhs
228,8,confirmed_admissions_covid_1d_7dav,2021-05-23,2021-07-27,65,156.5714286,,,hhs,hhs
229,9,confirmed_admissions_covid_1d_7dav,2021-05-23,2021-08-28,97,279.5714286,,,hhs,hhs
230,1,confirmed_admissions_covid_1d_7dav,2021-05-24,2021-07-27,64,99.0,,,hhs,hhs
231,10,confirmed_admissions_covid_1d_7dav,2021-05-24,2021-07-27,64,129.1428571,,,hhs,hhs
232,2,confirmed_admissions_covid_1d_7dav,2021-05-24,2021-07-27,64,248.7142857,,,hhs,hhs
233,3,confirmed_admissions_covid_1d_7dav,2021-05-24,2021-07-27,64,309.8571429,,,hhs,hhs
234,4,confirmed_admissions_covid_1d_7dav,2021-05-24,2021-11-03,163,819.4285714,,,hhs,hhs
235,5,confirmed_admissions_covid_1d_7dav,2021-05-24,2021-07-27,64,639.7142857,,,hhs,hhs
236,6,confirmed_admissions_covid_1d_7dav,2021-05-24,2021-09-17,116,415.5714286,,,hhs,hhs
237,7,confirmed_admissions_covid_1d_7dav,2021-05-24,2021-07-27,64,100.7142857,,,hhs,hhs
238,8,confirmed_admissions_covid_1d_7dav,2021-05-24,2021-07-27,64,154.5714286,,,hhs,hhs
239,9,confirmed_admissions_covid_1d_7dav,2021-05-24,2021-08-28,96,271.8571429,,,hhs,hhs
240,1,confirmed_admissions_covid_1d_7dav,2021-05-25,2021-07-27,63,91.0,,,hhs,hhs
241,10,confirmed_admissions_covid_1d_7dav,2021-05-25,2021-07-27,63,125.5714286,,,hhs,hhs
242,2,confirmed_admissions_covid_1d_7dav,2021-05-25,2021-07-27,63,233.0,,,hhs,hhs
243,3,confirmed_admissions_covid_1d_7dav,2021-05-25,2021-07-27,63,300.1428571,,,hhs,hhs
244,4,confirmed_admissions_covid_1d_7dav,2021-05-25,2022-08-04,436,804.1428571,,,hhs,hhs
245,5,confirmed_admissions_covid_1d_7dav,2021-05-25,2021-07-27,63,628.0,,,hhs,hhs
246,6,confirmed_admissions_covid_1d_7dav,2021-05-25,2021-09-17,115,412.1428571,,,hhs,hhs
247,7,confirmed_admissions_covid_1d_7dav,2021-05-25,2021-07-27,63,100.8571429,,,hhs,hhs
248,8,confirmed_admissions_covid_1d_7dav,2021-05-25,2021-07-27,63,150.4285714,,,hhs,hhs
249,9,confirmed_admissions_covid_1d_7dav,2021-05-25,2021-08-28,95,270.5714286,,,hhs,hhs
250,1,confirmed_admissions_covid_1d_7dav,2021-05-26,2021-07-27,62,86.2857143,,,hhs,hhs
251,10,confirmed_admissions_covid_1d_7dav,2021-05-26,2021-07-27,62,121.4285714,,,hhs,hhs
252,2,confirmed_admissions_covid_1d_7dav,2021-05-26,2021-07-27,62,227.5714286,,,hhs,hhs
